479	Внесена по OPERAT из-за сложной семантики "не более а1" = "а1 или менее
480	Внесена по ОПЕР из-за сложной семантики "не менее а1" = "а1 или более
481	Внесена по ОПЕРАТ из-за сложной семантики "не более а1" = "а1 или менее
482	Внесено также в OPER, так как требуется установить, по сравнению с чем "иной".
483	Внесено также в ОПЕР, так как требуется установить, по сравнению с чем "иной".
484	Внутреннее состояние организма контролируется при
485	Во время одной службы, пока он sentоведовал, в часовню ворвались три
486	Во всяком случае, первый из моих рассказов связан с
487	Возьмите меня, например.
488	Возьмите мою рукопись и карандаш пока что.
489	Войска Барбароссы подавляют толпу во время его коронации.
490	Вопреки моим ожиданиям всё прошло хорошо.
491	Все приказания выполнятся в порядке очередности
492	Все это делается для того, чтобы повысить цену на вещи, которые мы
493	Все это, конечно, в глазах людей проницательных означало,
494	Второй показательный круиз планируется провести в Корейских водах
495	Вы знаете, в общем полиция не любит, когда из них делают дураков.
496	Вы пришли сюда затем же, зачем и я.
497	Выбор этого месяца, в частности, очень высоко котируется среди того,
498	Г-н Рэм сказал, что в интересах свободы печати он предоставляет
499	Германии соглашаются на обмен шпионами в знак улучшения отношений.
500	Главная мысль лорда Тэйлора была в том, чтобы посоветовать
501	Гладстона.
502	Дайте мне стул, пожалуйста.
503	Добавлена по OPER, так как семантика этого оборота (и ряда других
504	Добавлена по ОПЕР, так как семантика этого оборота (и ряда других
505	Добавлено в OPER, так как нужно устанавливать, "в итоге чего именно"
506	Добавлено в ОПЕР, так как нужно устанавливать, "в итоге чего именно"
507	Дом находится близко от вокзала.
508	Дорога обратно к магазинам и барам постепенно переходит в воду из-за
509	Достаточно интересно, что спустя несколько недель
510	Достоинства вполне покрывают недостатки.
511	Другими словами, ему следовало бы относиться к медиа-бизнесу как к
512	Его душа, привыкшая во всем следовать правилам приличия,
513	Его записная книжка была раскрыта перед ним, его шлем лежал на столе.
514	Его описание обеих симфоний и Фальстафа обладают всеми этими
515	Если бы не ваше присутствие, мне было бы скучно.
516	Если бы не вы, я бы погиб.
517	Если бы я был лебедем, я бы улетел.
518	Если вы придёте, вы увидите его.
519	Если так можно, конечно.
520	Если я не буду работать, то у нас не будет ничего.
521	Есть два метода заложить текст в компьютер с целью распознания.
522	Есть еще конверсивное значение (за мной)!
523	Есть ли способ задать это ограничение
524	Есть много примеров для сравнения в области психологии, равно как и
525	Еще много чего.
526	Её локоны выбивались из-под шляпы.
527	За день до семинара около пятисот человек пришли на
528	Заботливое и справедливое общество должно зависеть от
529	Зайдите ко мне, прежде чем уедете.
530	Замажьте все поверхности как минимум двумя слоями глянцевой краски
531	Зачем было возведено это здание?
532	И из всех знакомств самым основательным и, правду
533	Игрунка будут разводить, по всей вероятности, только в том
534	Из ASP переведено в OPER, из ВВОДН в ЧАСТ.
535	Из АСП переведено в ОПЕР, из ВВОДН в ЧАСТ.
536	Из категории ASP переведено в категорию OPER, так как синтаксис не помогает
537	Из категории АСП переведено в категорию ОПЕР, так как синтаксис не помогает
538	Изначальная идея ДМ заключалась в том, что каждый мог найти
539	Имеются трудности в отношении формулировки.
540	Иногда такие положения вторичны по отношению к текущему состоянию
541	Исходная статья оставлена, т.к. я, кажется не знаю примеров на двухвалентный
542	Их было числом восемнадцать.
543	К RELAT прибавлено OPER, из PARENTH переведено в СОЧ_СОЮЗы.
544	К ОТНОШ прибавлено ОПЕР, из PARENTH переведено в СОЧ_СОЮЗы.
545	К концу дня половина из нас натёрла себе ноги.
546	Каждому рабочему будут платить в соответствии с его
547	Как раз когда мы собирались уходить, Фрэнк Дик отозвал меня в сторону
548	Как только мы вышли в море, меня замутило
549	Как-то надо указать, что происходит нечто одновременно с
550	Когда он вернулся, было уже без десяти девять.
551	Конвертируемые облигации следует выставить отдельно от других
552	Конечно, мы найдем такую, как тебе нравится.
553	Краткая биография PARTICо включается в качестве введения.
554	Кроме того, я буду использовать слово "стиль" только
555	Кстати, я Мартин Барр, но иногда я сова.
556	Лугановичем.
557	Люди, чьи имена она точно не помнила, окликали ее по имени, и она
558	Мальчик плакал, потому что хотел есть.
559	Машина остановилась у тротуара.
560	Между тем Италия вела переговоры о том, чтобы вступить
561	Между тем я передумал.
562	Многие из лучших журналистов Камеруна сейчас работают
563	Может вставляться даже между предлогом и именной группой.
564	Может вставляться между вспомогательным и главным глаголом.
565	Можно было спорить, что такая стратегия была бы в любом случае
566	Мы боремся в защиту мира.
567	Мы в процессе переоформления квартиры.
568	Мы должны остановиться здесь, так как дальше идти
569	Мы дошли до почты.
570	Мы жертвуем продукты питания и одежду в помощь беженцам.
571	Мы надеемся проинформировать их относительно открытий,
572	Мы не хотим жить там же, где резиденты.
573	Мы обычно ездим туда же, куда и наши друзья.
574	Мы отказались снова спорить в свете прошлых событий.
575	Мы по-прежнему должны верить в любовь, равно как должны верить в
576	Мы приехали одновременно с нашим хозяином.
577	Мы, может быть, его где-нибудь встретим.
578	На самом деле, его вторая жена пережила его на четверть
579	На самом деле, эти термины были проинтерпретированы большим
580	На этот раз он не нашёл остроумного ответа.
581	Наверху же, в парадных комнатах, он бывал редко.
582	Надо уточнить, что этот оборот ставится как правило между
583	Наконец водолаз появился на поверхности.
584	Наконец час настал.
585	Насколько я могу судить, это правильно.
586	Не он, случайно, выдвинул этот план?
587	Не уверена, что ENG подходит для всех случаев.
588	Не уверена, что АНГ подходит для всех случаев.
589	Несмотря на то, что они прилагали все усилия, им не
590	Несомненно, мы были не правы с самого начала.
591	Ничего, если я лягу тут рядом с твоей кроватью?
592	Но даже Хелен Хантингтон не ищет независимости с тем, чтобы опять
593	Но за день до того, как он сел на самолет, удовольствие
594	Ночью вся семья спала в неуютном прибежище на краю леса.
595	Нынешнее управление во главе с председателем Майком Смитом и
596	ОПЕР
597	ОПЕР, так как надо знать, по сравнению с чем остальные.
598	Однако более трех четвертей этого бизнеса были начаты скорее
599	Однако тут нужно специальное правило (собственно, как и должно быть при ОПЕРе), чтобы
600	Ожидая лифта, он сказал себе, что он не более увлечен, чем мог быть в
601	Он будто бы потерял сознание.
602	Он был убит через день после того, как он сказал ливанцам, накануне
603	Он дал понять, что не согласен.
604	Он закрыл окно, чтобы ребёнок не простудился.
605	Он зарабатывает столько же, сколько и ты.
606	Он любил её, несмотря на её маленькие слабости.
607	Он может приходить и уходить, когда захочет.
608	Он не испытывал страха, так как был храбрым человеком.
609	Он обADVужил достоинства Библиотеки Гладстона в Хейуордене около
610	Он отдал грабителя под надзор полиции.
611	Он отошёл (в сторону), чтобы я мог пройти.
612	Он получает меньше одной трети от общего числа.
613	Он поступил вопреки моим желаниям.
614	Он пошел прежде всего к тому месту, где они с Кристианом привязали
615	Он сделал доклад на тему баптизма.
616	Он совсем не злой человек.
617	Он указал на диагностическую панель, где несколько красных огоньков
618	Он умер по дороге в больницу.
619	Он умер по дороге домой.
620	Он, конечно, придет.
621	Она говорит, что, на самом деле, она совсем другая.
622	Она кричала на них в два раза чаще, а собаки в ответ выли вдвое
623	Она попрощалась со своей старой хозяйкой накануне.
624	Она посмотрела на меня с нескрываемым неудовольствием.
625	Она уставилась на страницы, пока Кэролин читала, как будто могла
626	Они работают на одном компьютере по очереди.
627	Опять преобразования как у слов с семантикой взаимности.
628	Опять-таки соответствия.
629	Ориентация на душевное здоровье уделяет больше внимание прежнему в
630	Остался по меньшей мере час, пока солнце не ушло.
631	Откуда-то издали до нас донеслось странное потрескивание,
632	Отнесено мною к CONJам. Второй конъюнкт закрывается запятой.
633	Отнесено также к категории OPER, так как ADVечия такого рода служат для
634	Отнесено также к категории OPER, так как не очень тривиально устанавливается,
635	Отнесено также к категории OPER, так как требуются преобразования СемПа с
636	Отнесено также к категории ОПЕР, так как ADVечия такого рода служат для
637	Отнесено также к категории ОПЕР, так как не очень тривиально устанавливается,
638	Отнесено также к категории ОПЕР, так как требуются преобразования СемПа с
639	Отправляйтесь немедленно, иначе опоздаете на поезд.
640	Паттена, "третьей силы", а именно активных граждан.
641	Пациент часто научается раздеваться задолго до того,
642	Первым я увидел там его, и тогда он сказал мне, что они собираются
643	Переведено в OPER, так как, во-первых, PARTICица, во-вторых - так как требуется
644	Переведено в ОПЕР, так как, во-первых, PARTICица, во-вторых - так как требуется
645	Переведено из ПРЕДЛ в СОЧ_СОЮЗы, добавлена категория OPER, так как А1
646	Переведено из ПРЕДЛ в СОЧ_СОЮЗы, добавлена категория ОПЕР, так как А1
647	Переведено из категории RELAT в категорию ASP с сохранением пометы OPER,
648	Переведено из категории ОТНОШ в категорию АСП с сохранением пометы ОПЕР,
649	Платя по итогам, в отсутствие ответа, GP будут наказаны.
650	Плюс ко всему, один гражданин не может извлечь выгоду из успешного
651	По мере того как мы ехали, нам казалось, что скала
652	По поводу VAL для перенесения в BSIT см. след. статью.
653	По поводу ВАЛ для перенесения в ЭСИТ см. след. статью.
654	По сравнению с группами, которые пришли с тех пор, они выглядят
655	Под предлогом болезни он не вышел на работу.
656	Поезд прибыл с опозданием из-за тумана.
657	Пожалуйста, распишитесь внизу в подтверждение получения упаковки.
658	Пока живу - надеюсь.
659	Пока что ему было над чем подумать над другим.
660	Полезный метод - иметь рамки, т.е. предложения с
661	Полезный метод - иметь рамки, то есть предложения с
662	Полицейские силы выбирают новых сотрудников при помощи видеозаписей,
663	Помнить про should.
664	После загадочного посещения мы стали с опаской возвращаться
665	После лекции состоялось обсуждение.
666	После того как мы расстались, не произошло ничего
667	Потом корабли отправились в 8 часов вечера со скоростью 10 км/ч.
668	Почему-то в каждой из них непременно был крыжовник.
669	Представь себе прежде всего, что все наши городы стали такими же
670	Прежде всего будь уверен в одном.
671	Прежде всего вам следует прислушаться, пока вы не услышите тишину.
672	Прежде всего дети, возможно, протестовали против отъезда родителей.
673	Премьер-министр появился в конце передачи, чтобы
674	Прибавлена по OPER (ранее содержавшаяся в SF), так как может
675	Прибавлена по ОПЕР (ранее содержавшаяся в СХ), так как может
676	Притом никто бы не поверил, что Кайли могла сбросить верх от бикини в
677	Пусть я ошибаюсь, но и вы не совсем правы.
678	Рабочие просто хотели во что бы то ни стало получить власть, и они
679	Раз я уже здесь, я лучше останусь.
680	Разобраться.
681	Регуляция и рост клеток был гораздо сложнее, чем считалось изначально,
682	Рынок в настоящий момент оказывается в преддверии новой эры
683	С таким  же  успехом можно сказать, что  колонна Нельсона -
684	С тех пор я испытываю угрызения совести.
685	С точки зрения инженера, который хочет сделать машину, которая может
686	Сontrary to my expectations all went well. -
687	Самое лучшее, по-моему, - это объяснять каждый случай
688	Свой маленький рост он с избытком компенсировал
689	Сделайте приглашения в форме черепа и скрещенных костей и приделайте
690	Сегодня его романы - постоянно популярные у читающей публики - еще
691	Семья, скажем, проводит всю жизнь в пригороде.
692	Сержант завел джип, и мы въехали на кукурузное поле на скорости
693	Сильный ветер дул на платформе по направлению к озеру вместе с
694	Следует обратить внимание на might.
695	Следует отметить как-то элемент значения ever, а именно
696	Следует подумать насчет разделения статей "(|, )в самом
697	Следует помнить про as for example.
698	Слушания проходили в палатах и передаются с согласия сэра Стивена
699	См 2 - не уверена, что выделяется запятой (Был какой-то класс единиц скорее в
700	Сочинение у вас хорошее, если не считать нескольких
701	Союза.
702	Справа тянулся и потом исчезал далеко за селом ряд холмов.
703	Среди гостей были два актёра.
704	Студенту не следует принимать факты, идущие вразрез с теми, которые
705	Ступенчатая система Марка выглядит следующим образом: гитара идет
706	Суд услышал, что ребенок умер от ужасных травм включая три черепных
707	Так или иначе ты будешь моей.
708	Так что же мы можем сейчас сделать?
709	Тем не менее, этот уважаемый менеджер иногда не выдерживает
710	Тираж этой газеты превышает миллион.
711	То же правило, что и для взаимных глаголов.
712	То же происходит и во избежание вспучивания земли.
713	У Северной Кореи был огромный прогресс при содействии Советского
714	У Така было много других ролей в кино- и телефильмах,
715	У кровати ни в коем случае не должно быть колес
716	У меня на этот счет особое мнение.
717	У нашего магазина в наличии слишком много товаров.
718	У него столько же детей, сколько и у тебя.
719	У них нет денег на самое необходимое, не говоря уже о предметах
720	Уже описанные структурные формы были сложными в деталях, но
721	Уточнить.
722	Уход Британии из Индии или потеря Францией Алжира были легкими по
723	Фирма поставляет товары на льготных условиях.
724	Фраза переведена без учёта контекста.
725	Французская армия была тогда в состоянии полной
726	Хорошие книги появляются в результате большой работы
727	Чаще всего обзор предлагается пользователю по умолчанию, когда
728	Чем скорее, тем лучше.
729	Честера, библиотеки, созданной на основе личных книг мистера
730	Что касается его предложения, то я не сказал ничего определённого.
731	Этих денег ему хватит до конца года.
732	Это применяется так же в случаях нарушения контракта со стороны
733	Это сильно различается в зависимости от совета округа.
734	Это соображение последовало в продолжение тех же процедур с
735	Это утверждение трудно опровергнуть или принять, основываясь на
736	Это, в свою очередь, делает их дешевле и достаточно маленькими, чтобы
737	Этот "свой" должно бы разобратся общим алгоритмом
738	Этот писатель был в моде в начале века.
739	Я был уверен, что слушания прошли хорошо, и все же нервно ждал,
740	Я впервые заметил жалкие жолобки.
741	Я живу в Софьине и занимаюсь хозяйством уже давно, с тех
742	Я медленно отъехал, а затем оказался на углу Юнбона и Глустера.
743	Я не приду, разве что вы очень этого захотите.
744	Я нисколько не испугался.
745	Я приехал на вокзал после того, как поезд ушёл.
746	Я просил вас во имя всемогущего Господа прекратить
747	Я рассматривал его присутствие как помеху экспедиции, но, на самом
748	Я сделал это исходя из вашего обещания.
749	Я слышал, что они были построены людьми Железного века в честь Меган,
750	Я также большой поклонник Дженнифер Каприати из-за ее
751	Я также не верю в демократию как преграду: вот почему я против
752	Я тоже пошел туда.
753	Я уважаю его, хоть он мне и не нравится.
754	Японский продукт был разработан дочерней компании AT&T
755	а не только Уилтширской архитектуры".
756	а1".
757	а1". Надо подумать, стоит ли оставлять MODL в SF.
758	а1". Надо подумать, стоит ли оставлять МОДЛ в СХ.
759	беспомощности.
760	более известны, чем когда-либо, благодаря тому, что их сюжеты были
761	в войну на стороне союзников.
762	в направлении первых трех канистр.
763	в отдельности, не пытаясь обобщать.
764	в связи с использованием языка в литературе.
765	в сотрудничестве с компанией Майкрософт.
766	в сфере физических расстройств.
767	в том числе "Стук почтальона" со Спайком Маллиганом,
768	в установленные сроки.
769	века.
770	взглянул вверх.
771	видеть события, которые там разворачивались.
772	влияние на религию.
773	вниманием и пониманием.
774	вооруженный полицейский, который охраняет обеих женщин.
775	вполне обычно.
776	время дня
777	все 1950 сотрудников останутся на своих местах.
778	вы можете убедиться собственными глазами в наличии всего лишь одной
779	вычисляется очень нетривиально.
780	глагол be, ставить were
781	гнетущей сухой жары.
782	гостями.
783	громче.
784	давления, и подчиненные несут основную тяжесть:
785	деле(|, )" и "(|, )на самом деле(|, )"
786	деле, сейчас у меня сильное убеждение, что он так же вынослив, как и
787	деревянные лыжи, такие, которыми пользуются лапландцы
788	добрую волю и объективную истину.
789	за границей.
790	заседании суда.
791	застынет.
792	значит, вы всё-таки пришли!
793	и всё же он не пошёл в театр
794	и устроил мне большой выговор.
795	изложена.
796	интеллектуальной популярности.
797	интересного.
798	исключительной напористостью и решительностью.
799	их к двери вместо воздушных шариков.
800	к себе в лагерь.
801	как [где] бы ни было
802	как он сможет одеваться.
803	качествами в полной мере, и структура каждой части в симфониях хорошо
804	квалификацией.
805	кельтской богини.
806	количеством разных способов.
807	конъюнкт сзади ограничен запятой.
808	которые имеет для России независимость Украины.
809	которые показывают им разные виды ситуаций, с которыми им придется
810	который был недавно показан по ТВ.
811	лошадей.
812	любом другом случае.
956	меня	"обеспеченным атлетом", который увиливает от главного
813	меня "обеспеченным атлетом", который увиливает от главного
814	миру.
815	многократных избиваний.
816	может вставляться даже между предлогом и ИГ
817	может вставляться между be и предикативом
818	момента), и нужны правила для описания этого.
819	мучить и наказывать меня.
820	на Трафальгарской площади.
821	надо отражать, что параметр этот носит относительный характер - возможно даже, что эта
822	напоминающее мелкую дробь кастаньет .
823	наречие, в 2 - скорее вводн. Три последних оборота не переводила в PRONO, так как надо
824	наречие, в 2 - скорее вводн. Три последних оборота не переводила в МЕСТ, так как надо
825	насущные проблемы, такие как занятость и жильё
826	начале словаря, которые выделяются запятыми только в начале предложения.).В 1 - скорее
827	начали мигать в подтверждение его слов.
828	не будут присутствовать на охоте в Англии и Уэльсе.
829	не был их "номер".
830	не потерять эту семантическую связь.
831	невозможно.
832	недействительным по истечении оговоренного периода.
833	ненужной.
834	неполноты второго конъюнкта. Кроме того (ср. пример 2), надо указать, что второй
835	несколькими незначительными изменениями для второй фазы пробных схем.
836	несколько оборотов такого рода - ср. "в иных случаях (2)".)
837	несколько обучающих фильмов о сексе.
838	несмотря ни на что; что бы ни было
839	нецелесообразным.
840	о которой он не просил.
841	оборот "в наличии" с теми характеристиками, которые в ней указаны. Поэтому сделала свою
842	обороты тоже.
843	обоснованные.
844	обстоятельства, которые проливают свет на то, как символизм оказывает
845	общем и частном обеспечении - и, говоря словами Джона
846	обязательств.
847	однословных единиц и оборотов с ни(-) - усиление отрицания.) НЕ знаю, облегчит ли это
848	он занимается английским по понедельникам, а также по
849	он никак не мог узнать ее адрес
850	они шли по улице нам навстречу
851	описанным до того.
852	орфографических ошибок.
853	от воссоединения смешалось с грустью.
854	отличие от магазина продуктов техники, где большинство было белое.
855	отрицанием.
856	очевидно , звери приходили сюда на водопой
857	пациента; в остальных случаях они долго длящиеся и твердо
858	переводить в среднем пять страниц в день
859	перелома, размеров 10 дюймов в общем объеме, два переломанных запястья и
860	перепонки .
861	по какому параметру производится сравнение. Кроме того, надо предусмотреть, что в СемПе
862	подавались на тарелках одноразового использования.
863	подойти по размеру к среднему карману.
864	покупаем из-за границы.
865	положены в основу очень успешных фильмов.
866	пор, как кончил в университете.
867	послать меня в Тидворт.
868	посредстве рецепторов, в большинстве своем
869	построению правильного СемПа для PREPожения с этим словом - нужно специальное
870	потолок, как человек-паук.
871	потребоваться найти по тексту (или еще где), что значит "установленные"
872	правила вычисления первого конъюнкта по SF2 и восстановления синтаксической
873	правила вычисления первого конъюнкта по СХ2 и восстановления синтаксической
874	правило. Сходу понятно, что задействовано актуальное членение.
875	предупредить о грядущих беспорядках.
876	преобразования СемПа, так как надо искать, "остальное" пр сравнению с чем. (Есть
877	при участии других стран - участниц CCOP.
878	привлекательности.
879	пригласить членов совета руководства брака, чтобы они показали
880	применительно к Британской Империи.
881	присутствии светловолосой красотки и резвиться в волнах, если б это
882	программы по размножению животных.
883	продавца.
884	продают в Великобритании, явно имеет большой процент серы.
885	продумать, должна ли эта помета сочетаться с другими или заменять их.
886	простыми в общих чертах.
887	противостояния.
888	публичный митинг в Банкране, организованный DUC.
889	пустыми местами, которые надо заполнить.
890	пятницам.
891	равнодушным зрителем.
892	развертывается: :неплохих результатов по сравнению с прошлым годом = неплохих
893	разум совсем покинет судью на каком-нибудь открытом
894	расставление приоритетов в тексте, типа "во-первых", или "начнем с того, что". В этом случае
895	результатов по сравнению с результатами прошлого года.
896	репортажи
897	репрессий и чрезвычайного положения.
898	роскоши.
899	с А2 соотносились строки GF2 и SF2, но я их убрала, так как а2 нет в SYNR.
900	с А2 соотносились строки ГХ2 и СХ2, но я их убрала, так как а2 нет в СИНО.
901	свободно отказаться от нее.
902	сделанных нами в ходе исследовательской работы.
903	синтаксический анализ, но на GF1 есть ограничение - ГГ может быть только с отрицанием.
904	синтаксический анализ, но на ГХ1 есть ограничение - ГГ может быть только с отрицанием.
905	синтаксический хозяин - ГГ.
906	система не может предоставить точное совпадение.
907	скажут все что угодно, лишь бы завладеть ею.
908	сказать, самым приятным для меня было знакомство с
909	скорее всего он не придет
910	следует отправлять в отдел кадров по адресу, указанному выше.
911	случае, если зоопарки по всему миру объединятся в
912	со специальной оговоркой в отношении некоторых
913	совсем не тот памятник,  который  следовало воздвигнуть
914	содрогнулась при мысли о столь чудовищном вторжении в
915	создателями рынка и банками, чем от лица клиентов.
916	сосредоточенных в стволе мозга.
917	сравнению с глубокими политическими и психологическими смыслами,
918	ставится в конце предложения.
919	становится всё выше и выше.
920	статью.
921	столкнуться.
922	судьям объявлять приговор исходя из ожиданий публики.
923	так как эта семантическая связь может бить довольно далеко, и главное, требовать
924	таким образом более 40 различных видов онкогенов были открыты
925	тем не менее, это случается не так часто
926	тратта сроком на двадцать дней на сумму пятьсот фунтов
927	требований по проживанию.
928	тусклыми, как эти восточные города.
929	удалось добиться своего.
930	указаны в задаче, чтобы предоставить экзаменатору информацию,
931	улыбалась и кивала, как будто отвечала им всем.
932	упомянутых прав
933	упорядочивания событий относительно момента, о котором идет речь (до или после этого
934	устанавливать, с какой другой ситуацией соотносит "все же" описываемую ситуацию.
935	установления кореферентности для таких слов, - надо велеть ему лезть и в
936	ущерб позднему.
937	фактах текущих исследований.
938	формального протеста другого гражданина; он должен сам подать протест
939	характеристика применима к А1 только по сравнению с А2 - ср., например, (3) - возможно,
940	холодным дождем.
941	чему угодно другому.
942	через беспроволочную систему Сони, в блок управления Пита Корниша.
943	что касается этой книги, то мне она не нравится
944	что она вовсе не выглядела бы молодо, если бы не внешность ее сестры.
945	что скоро наступит тот печальный и нелепый день, когда
946	что у i-го актанта надо искать  подчиненные узлы с граммемой
947	что я считаю лучшим на все времена.
948	что-нибудь блестящее для создания в пределах своей (не)компетентности.
949	чтобы услышать официально, но ничего не произошло.
950	чужие владения.
951	экспериментально с использованием ретровирусов.
952	эта ЧАСТ ведет себя как ВВОДН и отделяется запятой.
953	этапа.
954	я, однако, не могу этого одобрить
955	я.
-1	D_BASIC_SIT
0	АВТОР,,А2, ЭС1
1	ЛОК, ? где-то па дистаации), А?
2	ЛОК, КВН-Т, А1
3	ОЦЕНКА
4	ОЦЕНКА  С, А1
-1	D_ALGORITHM
0	$oneself
1	AL1
2	AL2
3	AL3
4	AL4
5	AL4_2
6	AL5
7	AL6
8	AL7
9	AL8
10	AL_neg
11	AL_no
12	pass(А3)
-1	D_POSITION
0	<
1	<<
2	>
3	>>
4	^
-1	D_GRAMMEMS
0	*
1	comp
2	буд
3	нст
4	прш
-1	D_TITLE
0	(, )скажем(, )
1	(, )такой как
2	(, )такой, какой
3	(, )такой, который
4	(без | безо)
5	(в | во)
6	(в добавок к | вдобавок к)+Д
7	(в придачу к | впридачу к)+Д
8	(в разрез с | вразрез с)+Т
9	(в|на) самом деле(|, )
10	(в|на) самом деле(|,)
11	(над | надо)
12	(не взирая на | невзирая на)+В
13	(от | ото)
14	(хотя | хоть) (бы | б)
15	o+П
16	upwards
17	ИЛЛ They run one computer in turns -
18	Они работают на одном компьютере по очереди
19	Шалтай_Балтай_сидел_на_стене
20	а затем
21	а именно
22	а именно (|:|,)
23	а потом
24	а также
25	а_затем
26	а_именно
27	а_потом
28	а_также
29	абы
30	аж
31	без
32	без учета+Р
33	без+Р
34	без_сомнения
35	без_учета+Р
36	благодаря
37	благодаря тому, что
38	благодаря+Д
39	благодаря_тому_что
40	близ
41	близко к
42	близко к+Д
43	близко от
44	близко_к+Д
45	близко_от
46	более
47	более чем
48	более_чем
49	будто
50	будто бы
51	будто_бы
52	в
53	в (|самый) канун+Р
54	в адрес
55	в ведение+Р
56	в виде
57	в виде исключения
58	в виде+Р
59	в границах
60	в дальнейшем
61	в данном случае
62	в данный момент
63	в действительности
64	в дополнение к
65	в других случаях
66	в зависимости от того
67	в зависимости от того,
68	в зависимости от+Р
69	в заключение
70	в защиту+Р
71	в знак+Р
72	в интересах+Р
73	в иных случаях
74	в итоге
75	в канун+Р
76	в качестве+Р
77	в конечном счете
78	в конце концов
79	в конце+Р
80	в любом другом случае
81	в любом случае
82	в момент+Р
83	в наличии
84	в направлении+Р
85	в настоящее время
86	в начале+Р
87	в нескольких шагах от+Р
88	в области+Р
89	в общем
90	в общем объеме
91	в общем,
92	в общих чертах
93	в ожидании
94	в ожидании+Р
95	в основном
96	в остальном
97	в остальных случаях
98	в ответ
99	в ответ на это
100	в отличие от
101	в отличие от+Р
102	в отношении
103	в отношении+Р
104	в отсутствие+Р
105	в первый раз
106	в плане
107	в подтверждение+Р
108	в полной мере
109	в пользу
110	в пользу+Р
111	в помощь+Д
112	в порядке очередности
113	в преддверии+Р
114	в пределах+Р
115	в придачу к+Д
116	в присутствии+Р
117	в продолжение
118	в продолжение+Р
119	в противном случае
120	в противовес
121	в процессе+Р
122	в рамках+Р
123	в расчете на то
124	в расчете на то,
125	в расчете на+В
126	в редких случаях
127	в результате
128	в результате+Р
129	в свете+Р
130	в свою очередь
131	в связи с
132	в связи с этим
133	в связи с+Т
134	в середине+Р
135	в силу
136	в силу того, что
137	в случае отсутствия
138	в случае чего
139	в случае+Р
140	в случаях
141	в случаях+Р
142	в соответствии с+Т
143	в сопровождении+Р
144	в состоянии+Р
145	в сотрудничестве с
146	в сотрудничестве с+Т
147	в сочетании с+Т
148	в сравнении с
149	в сравнении с+Т
150	в среднем
151	в срок
152	в сторону+Р
153	в сущности
154	в сфере
155	в сфере+Р
156	в таком случае
157	в течение
158	в течение+Р
159	в то время (|,) как
160	в то время как
161	в то же время
162	в том числе
163	в тот же момент
164	в указанном случае
165	в установленные сроки
166	в ущерб+Р
167	в форме+Р
168	в ходе+Р
169	в целом
170	в целях+Р
171	в частности
172	в честь+Р
173	в числе+Р
174	в этом случае
175	в этот момент
176	в+В
177	в+П
178	в-восьмых
179	в-девятых
180	в-десятых
181	в-пятых
182	в-седьмых
183	в-третьих
184	в-шестых
185	в_административном_порядке
186	в_адрес+Р
187	в_безналичной_форме
188	в_ведение+Р
189	в_видах+Р
190	в_виде
191	в_виде+Р
192	в_виде_исключения
193	в_границах
194	в_дальнейшем
195	в_данном_случае
196	в_данный_момент
197	в_действительности
198	в_добровольном_порядке
199	в_дополнение_к
200	в_дополнение_к+Д
201	в_других_случаях
202	в_зависимости_от+Р
203	в_зависимости_от_того
204	в_заключение
205	в_защиту+Р
206	в_знак+Р
207	в_значительной_степени
208	в_интересах+Р
209	в_иных_случаях
210	в_исключительных_случаях
211	в_итоге
212	в_итоге+Р
213	в_канун+Р
214	в_качестве+Р
215	в_конечном_счете
216	в_контакте_с+Т
217	в_конце+Р
218	в_конце_концов
219	в_лице+Р
220	в_любом_другом_случае
221	в_любом_случае
222	в_момент+Р
223	в_наличии
224	в_наличной_и_безналичной_форме
225	в_направлении+Р
226	в_настоящее_время
227	в_начале+Р
228	в_необходимых_случаях
229	в_нескольких_шагах_от+Р
230	в_области+Р
231	в_общем
232	в_общем_объеме
233	в_общих_чертах
234	в_ожидании
235	в_ожидании+Р
236	в_основном
237	в_остальном
238	в_остальных_случаях
239	в_ответ
240	в_ответ_на+В
241	в_ответ_на_это
242	в_отличие_от
243	в_отличие_от+Р
244	в_отношении
245	в_отношении+Р
246	в_отсутствие+Р
247	в_первоочередном_порядке
248	в_первую_очередь
249	в_первый_раз
250	в_плане
251	в_поддержку+Р
252	в_подтверждение+Р
253	в_полной_мере
254	в_пользу
255	в_пользу+Р
256	в_помощь+Д
257	в_порядке_очередности
258	в_порядке_подчиненности
259	в_преддверии+Р
260	в_пределах+Р
261	в_придачу_к+Д
262	в_присутствии+Р
263	в_продолжение
264	в_продолжение+Р
265	в_противном_случае
266	в_противовес
267	в_противовес+Д
268	в_процессе+Р
269	в_размере+Р
270	в_рамках+Р
271	в_расчете_на+В
272	в_расчете_на_то
273	в_редких_случаях
274	в_результате
275	в_результате+Р
276	в_свете+Р
277	в_свою_очередь
278	в_связи_с
279	в_связи_с+Т
280	в_связи_с_этим
281	в_середине+Р
282	в_силу
283	в_силу_того_,_что
284	в_следующей_редакции
285	в_следующем_порядке
286	в_случае+Р
287	в_случае_отсутствия
288	в_случае_чего
289	в_случаях
290	в_случаях+Р
291	в_соответствии_с+Т
292	в_сопровождении+Р
293	в_состоянии+Р
294	в_сотрудничестве_с+Т
295	в_сочетании_с+Т
296	в_сравнении_с
297	в_сравнении_с+Т
298	в_среднем
299	в_срок
300	в_сторону+Р
